Region,SecurityGroupId,SecurityGroupName,Protocol,PortRange,CIDR,IP_Version,Resource_Type,ResourceId,Resource_Name
us-east-1,sg-04d9e051ed7786dd0,Linko-AWSHosted_RDP-IPRestricted,tcp,3399,170.115.248.0/23,IPv4,EC2,i-0970a2504cb6c1968,Linko-AWSLabsync
us-east-1,sg-04d9e051ed7786dd0,Linko-AWSHosted_RDP-IPRestricted,tcp,3399,170.115.248.0/23,IPv4,EC2,i-0451cae6df597f045,Linko-AWS51
us-east-1,sg-04d9e051ed7786dd0,Linko-AWSHosted_RDP-IPRestricted,tcp,3399,170.115.248.0/23,IPv4,EC2,i-0ea18857602a0d034,Linko-AWSIAM-New
us-east-1,sg-04d9e051ed7786dd0,Linko-AWSHosted_RDP-IPRestricted,tcp,3399,170.115.248.0/23,IPv4,NetworkInterface,eni-069573e8747dabfcb,
us-east-1,sg-04d9e051ed7786dd0,Linko-AWSHosted_RDP-IPRestricted,tcp,3399,170.115.248.0/23,IPv4,NetworkInterface,eni-0d97ae33be6910b22,Primary network interface
us-east-1,sg-04d9e051ed7786dd0,Linko-AWSHosted_RDP-IPRestricted,tcp,3399,170.115.248.0/23,IPv4,NetworkInterface,eni-0a4df610c3ef838de,10.1.201.35
us-east-1,sg-04d9e051ed7786dd0,Linko-AWSHosted_RDP-IPRestricted,tcp,3399,170.115.248.0/23,IPv4,NetworkInterface,eni-0abc5d68d1573c141,
us-east-1,sg-04d9e051ed7786dd0,Linko-AWSHosted_RDP-IPRestricted,tcp,3399,170.115.248.0/23,IPv4,NetworkInterface,eni-00503a0c82f64afa1,
us-east-1,sg-04d9e051ed7786dd0,Linko-AWSHosted_RDP-IPRestricted,tcp,3399,170.115.248.0/23,IPv4,NetworkInterface,eni-0a59b318f00858412,Primary network interface
us-east-1,sg-04d9e051ed7786dd0,Linko-AWSHosted_RDP-IPRestricted,tcp,3399,170.115.248.0/23,IPv4,NetworkInterface,eni-0d822d7f23c7c6ec1,linko-aws51-nic
us-east-1,sg-04d9e051ed7786dd0,Linko-AWSHosted_RDP-IPRestricted,tcp,3399,170.115.248.0/23,IPv4,NetworkInterface,eni-00924532a505a6db8,10.1.201.51
us-east-1,sg-04d9e051ed7786dd0,Linko-AWSHosted_RDP-IPRestricted,tcp,3399,170.115.248.0/23,IPv4,NetworkInterface,eni-097a7edc2bae95ed8,10.1.201.78
us-east-1,sg-04d9e051ed7786dd0,Linko-AWSHosted_RDP-IPRestricted,tcp,3399,170.115.248.0/23,IPv4,NetworkInterface,eni-01d3ca8f5b06d056f,
us-east-1,sg-04d9e051ed7786dd0,Linko-AWSHosted_RDP-IPRestricted,tcp,3399,216.251.138.106/32,IPv4,EC2,i-028f4f1df18b71542,Linko-AWS66
us-east-1,sg-04d9e051ed7786dd0,Linko-AWSHosted_RDP-IPRestricted,tcp,3399,216.251.138.106/32,IPv4,EC2,i-0a3f5655cad1e54af,Linko-AWSDevops
us-east-1,sg-04d9e051ed7786dd0,Linko-AWSHosted_RDP-IPRestricted,tcp,3399,216.251.138.106/32,IPv4,EC2,i-0cf49d6c11dffe959,Linko-AWS78-Everett-WA
us-east-1,sg-04d9e051ed7786dd0,Linko-AWSHosted_RDP-IPRestricted,tcp,3399,216.251.138.106/32,IPv4,EC2,i-0970a2504cb6c1968,Linko-AWSLabsync
us-east-1,sg-04d9e051ed7786dd0,Linko-AWSHosted_RDP-IPRestricted,tcp,3399,216.251.138.106/32,IPv4,EC2,i-0451cae6df597f045,Linko-AWS51
us-east-1,sg-04d9e051ed7786dd0,Linko-AWSHosted_RDP-IPRestricted,tcp,3399,216.251.138.106/32,IPv4,EC2,i-0ea18857602a0d034,Linko-AWSIAM-New
us-east-1,sg-04d9e051ed7786dd0,Linko-AWSHosted_RDP-IPRestricted,tcp,3399,216.251.138.106/32,IPv4,NetworkInterface,eni-069573e8747dabfcb,
us-east-1,sg-04d9e051ed7786dd0,Linko-AWSHosted_RDP-IPRestricted,tcp,3399,216.251.138.106/32,IPv4,NetworkInterface,eni-0d97ae33be6910b22,Primary network interface
us-east-1,sg-04d9e051ed7786dd0,Linko-AWSHosted_RDP-IPRestricted,tcp,3399,216.251.138.106/32,IPv4,NetworkInterface,eni-0a4df610c3ef838de,10.1.201.35
us-east-1,sg-04d9e051ed7786dd0,Linko-AWSHosted_RDP-IPRestricted,tcp,3399,216.251.138.106/32,IPv4,NetworkInterface,eni-0abc5d68d1573c141,
us-east-1,sg-04d9e051ed7786dd0,Linko-AWSHosted_RDP-IPRestricted,tcp,3399,216.251.138.106/32,IPv4,NetworkInterface,eni-00503a0c82f64afa1,
us-east-1,sg-04d9e051ed7786dd0,Linko-AWSHosted_RDP-IPRestricted,tcp,3399,216.251.138.106/32,IPv4,NetworkInterface,eni-0a59b318f00858412,Primary network interface
us-east-1,sg-04d9e051ed7786dd0,Linko-AWSHosted_RDP-IPRestricted,tcp,3399,216.251.138.106/32,IPv4,NetworkInterface,eni-0d822d7f23c7c6ec1,linko-aws51-nic
us-east-1,sg-04d9e051ed7786dd0,Linko-AWSHosted_RDP-IPRestricted,tcp,3399,216.251.138.106/32,IPv4,NetworkInterface,eni-00924532a505a6db8,10.1.201.51
us-east-1,sg-04d9e051ed7786dd0,Linko-AWSHosted_RDP-IPRestricted,tcp,3399,216.251.138.106/32,IPv4,NetworkInterface,eni-097a7edc2bae95ed8,10.1.201.78
us-east-1,sg-04d9e051ed7786dd0,Linko-AWSHosted_RDP-IPRestricted,tcp,3399,216.251.138.106/32,IPv4,NetworkInterface,eni-01d3ca8f5b06d056f,
us-east-1,sg-04d9e051ed7786dd0,Linko-AWSHosted_RDP-IPRestricted,tcp,3399,70.69.209.25/32,IPv4,EC2,i-028f4f1df18b71542,Linko-AWS66
us-east-1,sg-04d9e051ed7786dd0,Linko-AWSHosted_RDP-IPRestricted,tcp,3399,70.69.209.25/32,IPv4,EC2,i-0a3f5655cad1e54af,Linko-AWSDevops
us-east-1,sg-04d9e051ed7786dd0,Linko-AWSHosted_RDP-IPRestricted,tcp,3399,70.69.209.25/32,IPv4,EC2,i-0cf49d6c11dffe959,Linko-AWS78-Everett-WA
us-east-1,sg-04d9e051ed7786dd0,Linko-AWSHosted_RDP-IPRestricted,tcp,3399,70.69.209.25/32,IPv4,EC2,i-0970a2504cb6c1968,Linko-AWSLabsync
us-east-1,sg-04d9e051ed7786dd0,Linko-AWSHosted_RDP-IPRestricted,tcp,3399,70.69.209.25/32,IPv4,EC2,i-0451cae6df597f045,Linko-AWS51
us-east-1,sg-04d9e051ed7786dd0,Linko-AWSHosted_RDP-IPRestricted,tcp,3399,70.69.209.25/32,IPv4,EC2,i-0ea18857602a0d034,Linko-AWSIAM-New
us-east-1,sg-04d9e051ed7786dd0,Linko-AWSHosted_RDP-IPRestricted,tcp,3399,70.69.209.25/32,IPv4,NetworkInterface,eni-069573e8747dabfcb,
us-east-1,sg-04d9e051ed7786dd0,Linko-AWSHosted_RDP-IPRestricted,tcp,3399,70.69.209.25/32,IPv4,NetworkInterface,eni-0d97ae33be6910b22,Primary network interface
us-east-1,sg-04d9e051ed7786dd0,Linko-AWSHosted_RDP-IPRestricted,tcp,3399,70.69.209.25/32,IPv4,NetworkInterface,eni-0a4df610c3ef838de,10.1.201.35
us-east-1,sg-04d9e051ed7786dd0,Linko-AWSHosted_RDP-IPRestricted,tcp,3399,70.69.209.25/32,IPv4,NetworkInterface,eni-0abc5d68d1573c141,
us-east-1,sg-04d9e051ed7786dd0,Linko-AWSHosted_RDP-IPRestricted,tcp,3399,70.69.209.25/32,IPv4,NetworkInterface,eni-00503a0c82f64afa1,
us-east-1,sg-04d9e051ed7786dd0,Linko-AWSHosted_RDP-IPRestricted,tcp,3399,70.69.209.25/32,IPv4,NetworkInterface,eni-0a59b318f00858412,Primary network interface
us-east-1,sg-04d9e051ed7786dd0,Linko-AWSHosted_RDP-IPRestricted,tcp,3399,70.69.209.25/32,IPv4,NetworkInterface,eni-0d822d7f23c7c6ec1,linko-aws51-nic
us-east-1,sg-04d9e051ed7786dd0,Linko-AWSHosted_RDP-IPRestricted,tcp,3399,70.69.209.25/32,IPv4,NetworkInterface,eni-00924532a505a6db8,10.1.201.51
us-east-1,sg-04d9e051ed7786dd0,Linko-AWSHosted_RDP-IPRestricted,tcp,3399,70.69.209.25/32,IPv4,NetworkInterface,eni-097a7edc2bae95ed8,10.1.201.78
us-east-1,sg-04d9e051ed7786dd0,Linko-AWSHosted_RDP-IPRestricted,tcp,3399,70.69.209.25/32,IPv4,NetworkInterface,eni-01d3ca8f5b06d056f,
us-east-1,sg-04d9e051ed7786dd0,Linko-AWSHosted_RDP-IPRestricted,tcp,3399,172.103.226.151/32,IPv4,EC2,i-028f4f1df18b71542,Linko-AWS66
us-east-1,sg-04d9e051ed7786dd0,Linko-AWSHosted_RDP-IPRestricted,tcp,3399,172.103.226.151/32,IPv4,EC2,i-0a3f5655cad1e54af,Linko-AWSDevops
us-east-1,sg-04d9e051ed7786dd0,Linko-AWSHosted_RDP-IPRestricted,tcp,3399,172.103.226.151/32,IPv4,EC2,i-0cf49d6c11dffe959,Linko-AWS78-Everett-WA
us-east-1,sg-04d9e051ed7786dd0,Linko-AWSHosted_RDP-IPRestricted,tcp,3399,172.103.226.151/32,IPv4,EC2,i-0970a2504cb6c1968,Linko-AWSLabsync
us-east-1,sg-04d9e051ed7786dd0,Linko-AWSHosted_RDP-IPRestricted,tcp,3399,172.103.226.151/32,IPv4,EC2,i-0451cae6df597f045,Linko-AWS51
us-east-1,sg-04d9e051ed7786dd0,Linko-AWSHosted_RDP-IPRestricted,tcp,3399,172.103.226.151/32,IPv4,EC2,i-0ea18857602a0d034,Linko-AWSIAM-New
us-east-1,sg-04d9e051ed7786dd0,Linko-AWSHosted_RDP-IPRestricted,tcp,3399,172.103.226.151/32,IPv4,NetworkInterface,eni-069573e8747dabfcb,
us-east-1,sg-04d9e051ed7786dd0,Linko-AWSHosted_RDP-IPRestricted,tcp,3399,172.103.226.151/32,IPv4,NetworkInterface,eni-0d97ae33be6910b22,Primary network interface
us-east-1,sg-04d9e051ed7786dd0,Linko-AWSHosted_RDP-IPRestricted,tcp,3399,172.103.226.151/32,IPv4,NetworkInterface,eni-0a4df610c3ef838de,10.1.201.35
us-east-1,sg-04d9e051ed7786dd0,Linko-AWSHosted_RDP-IPRestricted,tcp,3399,172.103.226.151/32,IPv4,NetworkInterface,eni-0abc5d68d1573c141,
us-east-1,sg-04d9e051ed7786dd0,Linko-AWSHosted_RDP-IPRestricted,tcp,3399,172.103.226.151/32,IPv4,NetworkInterface,eni-00503a0c82f64afa1,
us-east-1,sg-04d9e051ed7786dd0,Linko-AWSHosted_RDP-IPRestricted,tcp,3399,172.103.226.151/32,IPv4,NetworkInterface,eni-0a59b318f00858412,Primary network interface
us-east-1,sg-04d9e051ed7786dd0,Linko-AWSHosted_RDP-IPRestricted,tcp,3399,172.103.226.151/32,IPv4,NetworkInterface,eni-0d822d7f23c7c6ec1,linko-aws51-nic
